key,value
people.first_names,Siska
people.first_names,Siswanto
people.first_names,Siti
people.first_names,Slamet
people.first_names,Soleh
people.first_names,Soni
people.first_names,Sony
people.first_names,Sopian
people.first_names,Sri
people.first_names,Suci
people.first_names,Sudirman
people.first_names,Sugeng
people.first_names,Suhendra
people.first_names,Sujiwo
people.first_names,Sulaiman
people.first_names,Sulastri
people.first_names,Sultan
people.first_names,Sumarni
people.first_names,Sunardi
people.first_names,Supardi
people.first_names,Suparman
people.first_names,Supriadi
people.first_names,Supriyanto
people.first_names,Surya
people.first_names,Suryana
people.first_names,Susanti
people.first_names,Susanto
people.first_names,Susi
people.first_names,Susilo
people.first_names,Sutan
people.first_names,Sutrisno
people.first_names,Suwarno
people.first_names,Syaban
people.first_names,Syafiq
people.first_names,Syahputra
people.first_names,Syahril
people.first_names,Syahrul
people.first_names,Syaiful
people.first_names,Syarif
people.first_names,Syarifah
people.first_names,Syifa
people.first_names,Sylvia
people.first_names,Tantowi
people.first_names,Tantri
people.first_names,Tanza
people.first_names,Tari
people.first_names,Tarjo
people.first_names,Tarman
people.first_names,Tarmizi
people.first_names,Taufan
people.first_names,Taufik
people.first_names,Taufiq
people.first_names,Taufiqurrahman
people.first_names,Tegar
people.first_names,Teguh
people.first_names,Tiara
people.first_names,Tika
people.first_names,Tio
people.first_names,Tirta
people.first_names,Tita
people.first_names,Tito
people.first_names,Tiwi
people.first_names,Tommy
people.first_names,Toni
people.first_names,Tony
people.first_names,Topan
people.first_names,Tora
people.first_names,Tri
people.first_names,Trias
people.first_names,Triyono
people.first_names,Tubagus
people.first_names,Tuti
people.first_names,Tyas
people.first_names,Ubaidillah
people.first_names,Ubay
people.first_names,Ucok
people.first_names,Udin
people.first_names,Ulfa
people.first_names,Ulfah
people.first_names,Umar
people.first_names,Umaryadi
people.first_names,Umay
people.first_names,Umi
people.first_names,Umu
people.first_names,Ujang
people.first_names,Uji
people.first_names,Umaroh
people.first_names,Umiyati
people.first_names,Usama
people.first_names,Usman
people.first_names,Utami
people.first_names,Utari
people.first_names,Vanesha
people.first_names,Vania
people.first_names,Vaniawati
people.first_names,Vanya
people.first_names,Veda
people.first_names,Vega
people.first_names,Venny
people.first_names,Vera
people.first_names,Veri
people.first_names,Vero
people.first_names,Veronica
people.first_names,Vian
people.first_names,Vidi
people.first_names,Vidia
people.first_names,Vina
people.first_names,Vinka
people.first_names,Vino
people.first_names,Viona
people.first_names,Vionita
people.first_names,Vira
people.first_names,Virga
people.first_names,Virza
people.first_names,Visi
people.first_names,Vita
people.first_names,Vivi
people.first_names,Vonda
people.first_names,Wachid
people.first_names,Wafa
people.first_names,Wahid
people.first_names,Wahyono
people.first_names,Wahyu
people.first_names,Wahyudi
people.first_names,Wahyuni
people.first_names,Waldy
people.first_names,Waluyo
people.first_names,Wanda
people.first_names,Wandi
people.first_names,Wanto
people.first_names,Wardah
people.first_names,Wawan
people.first_names,Wening
people.first_names,Wibisono
people.first_names,Wibowo
people.first_names,Wida
people.first_names,Widi
people.first_names,Widia
people.first_names,Widianto
people.first_names,Widya
people.first_names,Widyawati
people.first_names,Wiji
people.first_names,Wika
people.first_names,Wildan
people.first_names,Wili
people.first_names,Willy
people.first_names,Wina
people.first_names,Winda
people.first_names,Wira
people.first_names,Wiranto
people.first_names,Wisnu
people.first_names,Wita
people.first_names,Wiwid
people.first_names,Wulan
people.first_names,Wulandari
people.first_names,Xaverius
people.first_names,Xavi
people.first_names,Xavier
people.first_names,Xena
people.first_names,Xenia
people.first_names,Xisco
people.first_names,Yadi
people.first_names,Yafi
people.first_names,Yahya
people.first_names,Yana
people.first_names,Yani
people.first_names,Yanti
people.first_names,Yanto
people.first_names,Yanuar
people.first_names,Yasin
people.first_names,Yasmin
people.first_names,Yasmine
people.first_names,Yati
people.first_names,Yayan
people.first_names,Yayat
people.first_names,Yayu
people.first_names,Yayuk
people.first_names,Yazid
people.first_names,Yedi
people.first_names,Yeni
people.first_names,Yessi
people.first_names,Yobi
people.first_names,Yodi
people.first_names,Yoga
people.first_names,Yogi
people.first_names,Yohana
people.first_names,Yohanes
people.first_names,Yoko
people.first_names,Yola
people.first_names,Yolanda
people.first_names,Yon
people.first_names,Yoni
people.first_names,Yono
people.first_names,Yoris
people.first_names,Yosia
people.first_names,Yovie
people.first_names,Yuda
people.first_names,Yudha
people.first_names,Yudi
people.first_names,Yudistira
people.first_names,Yuka
people.first_names,Yuki
people.first_names,Yulia
people.first_names,Yuliana
people.first_names,Yuliani
people.first_names,Yulianto
people.first_names,Yuni
people.first_names,Yuniar
people.first_names,Yunita
people.first_names,Yunus
people.first_names,Yuri
people.first_names,Yusriadi
people.first_names,Yusril
people.first_names,Yusuf
people.first_names,Yuwono
people.first_names,Yuyun
people.first_names,Zabir
people.first_names,Zacha
people.first_names,Zacharia
people.first_names,Zaenab
people.first_names,Zaenal
people.first_names,Zafar
people.first_names,Zaid
people.first_names,Zaidan
people.first_names,Zain
people.first_names,Zainal
people.first_names,Zaini
people.first_names,Zakaria
people.first_names,Zakariya
people.first_names,Zaki
people.first_names,Zakia
people.first_names,Zakky
people.first_names,Zalfa
people.first_names,Zamroni
people.first_names,Zara
people.first_names,Zidan
people.first_names,Zidane
people.first_names,Zikri
people.first_names,Zila
people.first_names,Zubaidah
people.first_names,Zuhri
people.first_names,Zulaikha
people.first_names,Zulfa
people.first_names,Zulfikar
people.first_names,Zulkarnaini
people.first_names,Zulkarnaen
people.first_names,Zulkifli
people.last_names,Abadi
people.last_names,Abbas
people.last_names,Abdullah
people.last_names,Adhari
people.last_names,Adikusuma
people.last_names,Adiputra
people.last_names,Adisaputra
people.last_names,Aditia
people.last_names,Aditya
people.last_names,Adiwangsa
people.last_names,Afandi
people.last_names,Agatha
people.last_names,Agusta
people.last_names,Agustian
people.last_names,Agustin
people.last_names,Agustina
people.last_names,Ahmad
people.last_names,Aji
people.last_names,Akbar
people.last_names,Alatas
people.last_names,Aldiano
people.last_names,Aldo
people.last_names,Alghifari
people.last_names,Ali
people.last_names,Alim
people.last_names,Amalia
people.last_names,Amin
people.last_names,Aminoto
people.last_names,Amiruddin
people.last_names,Amri
people.last_names,Ananda
people.last_names,Andika
people.last_names,Andini
people.last_names,Anggara
people.last_names,Anggoro
people.last_names,Antoro
people.last_names,Anwar
people.last_names,Ardiansyah
people.last_names,Ardiyanto
people.last_names,Arief
people.last_names,Arifin
people.last_names,Aritonang
people.last_names,Ariyanto
people.last_names,Assegaf
people.last_names,Astuti
people.last_names,Asyari
people.last_names,Ayu
people.last_names,Ayudya
people.last_names,Ayunda
people.last_names,Bachtiar
people.last_names,Badawi
people.last_names,Bahar
people.last_names,Baharuddin
people.last_names,Bahri
people.last_names,Bakrie
people.last_names,Bakti
people.last_names,Banjar
people.last_names,Baskara
people.last_names,Baskoro
people.last_names,Basyir
people.last_names,Basuki
people.last_names,Bayu
people.last_names,Besari
people.last_names,Bimasakti
people.last_names,Biru
people.last_names,Bowo
people.last_names,Budi
people.last_names,Budiman
people.last_names,Budiyanto
people.last_names,Bustomi
people.last_names,Cahyadi
people.last_names,Cahyana
people.last_names,Candra
people.last_names,Candranegara
people.last_names,Chaniago
people.last_names,Ciptanegara
people.last_names,Cipto
people.last_names,Citata
people.last_names,Cokroaminoto
people.last_names,Damanik
people.last_names,Dananjaya
people.last_names,Daniswara
people.last_names,Darmahusada
people.last_names,Darmaji
people.last_names,Darmawan
people.last_names,Daud
people.last_names,Devie
people.last_names,Devinamira
people.last_names,Dewi
people.last_names,Dharma
people.last_names,Dinata
people.last_names,Dirgantara
people.last_names,Djamal
people.last_names,Djojohadikusumo
people.last_names,Dwiyono
people.last_names,Effendi
people.last_names,Eka
people.last_names,Ekaputra
people.last_names,Ekawati
people.last_names,Erlangga
people.last_names,Ernawan
people.last_names,Evakuasi
people.last_names,Fadillah
people.last_names,Fajar
people.last_names,Fakhri
people.last_names,Falah
people.last_names,Fanani
people.last_names,Fatahillah
people.last_names,Fathurrahman
people.last_names,Fauzan
people.last_names,Fauzi
people.last_names,Febian
people.last_names,Febrian
people.last_names,Febriyanto
people.last_names,Fernando
people.last_names,Firdaus
people.last_names,Firmansyah
people.last_names,Fitriadi
people.last_names,Fitriani
people.last_names,Ganesha
people.last_names,Gani
people.last_names,Ghozali
people.last_names,Ginting
people.last_names,Gunandir
people.last_names,Gunardi
people.last_names,Gunawan
people.last_names,Guntur
people.last_names,Gustiantoro
people.last_names,Habibi
people.last_names,Hadi
people.last_names,Hadiningrat
people.last_names,Hadisaputro
people.last_names,Haikal
people.last_names,Hakim
people.last_names,Halim
people.last_names,Hamdani
people.last_names,Hamid
people.last_names,Hamzah
people.last_names,Hanafi
people.last_names,Handayani
people.last_names,Handoko
people.last_names,Harahap
people.last_names,Hardiyanto
people.last_names,Hariyanto
people.last_names,Harjono
people.last_names,Hartono
people.last_names,Haryosetio
people.last_names,Hasan
people.last_names,Hashim
people.last_names,Hasibuan
people.last_names,Hasyim
people.last_names,Hendra
people.last_names,Herdiana
people.last_names,Hermanto
people.last_names,Hermawan
people.last_names,Hidayat
people.last_names,Hidayatullah
people.last_names,Hutagalung
people.last_names,Hutapea
people.last_names,Hutasoit
people.last_names,Ibrahim
people.last_names,Idrus
people.last_names,Ihsan
people.last_names,Ilham
people.last_names,Ilyas
people.last_names,Imran
people.last_names,Indradjaja
people.last_names,Indrawan
people.last_names,Irawan
people.last_names,Irfan
people.last_names,Iskandar
people.last_names,Islan
people.last_names,Ismail
people.last_names,Iswahyudi
people.last_names,Iswanto
people.last_names,Jaelani
people.last_names,Jafar
people.last_names,Jamaluddin
people.last_names,Jaya
people.last_names,Jayengrana
people.last_names,Joyokusumo
people.last_names,Junaidi
people.last_names,Kamal
people.last_names,Kamil
people.last_names,Karyo
people.last_names,Kasmir
people.last_names,Kesuma
people.last_names,Kholil
people.last_names,Koto
people.last_names,Kristianto
people.last_names,Kuncoro
people.last_names,Kurnia
people.last_names,Kurniawan
people.last_names,Kusnadi
people.last_names,Kusuma
people.last_names,Kusumanegara
people.last_names,Kusumaningrum
people.last_names,Kusumawati
people.last_names,Kusumodjojo
people.last_names,Kuswanto
people.last_names,Laksana
people.last_names,Laksamana
people.last_names,Laksono
people.last_names,Larasati
people.last_names,Latief
people.last_names,Latuconsina
people.last_names,Lazuardi
people.last_names,Lazuardian
people.last_names,Leola
people.last_names,Lestari
people.last_names,Lorenza
people.last_names,Lubis
people.last_names,Lukman
people.last_names,Maharani
people.last_names,Mahendra
people.last_names,Maheswari
people.last_names,Mahmud
people.last_names,Majid
people.last_names,Malik
people.last_names,Manggala
people.last_names,Mangkubumi
people.last_names,Mangundjaya
people.last_names,Mansyur
people.last_names,Martadinata
people.last_names,Maulana
people.last_names,Maulidi
people.last_names,Meliala
people.last_names,Mikola
people.last_names,Muhaimin
people.last_names,Muhammad
people.last_names,Muis
people.last_names,Mujiono
people.last_names,Mukhlis
people.last_names,Mulyadi
people.last_names,Mulyana
people.last_names,Mulyani
people.last_names,Mulyono
people.last_names,Munandar
people.last_names,Munir
people.last_names,Mustofa
people.last_names,Mutaqin
people.last_names,Muttaqin
people.last_names,Mutiara
people.last_names,Muzakki
people.last_names,Nabila
people.last_names,Nadapdap
people.last_names,Nadeak
people.last_names,Naila
people.last_names,Nainggolan
people.last_names,Napitupulu
people.last_names,Nasution
people.last_names,Natanegara
people.last_names,Natsir
people.last_names,Naufal
people.last_names,Nawan
people.last_names,Ningrat
people.last_names,Ningsih
people.last_names,Nisa
people.last_names,Nizar
people.last_names,Novianti
people.last_names,Noviyanto
people.last_names,Nugraha
people.last_names,Nugroho
people.last_names,Nurdiansyah
people.last_names,Nurdin
people.last_names,Nurhaliza
people.last_names,Nurjaman
people.last_names,Nursalim
people.last_names,Oemar
people.last_names,Oktavian
people.last_names,Oktaviano
people.last_names,Oktavianus
people.last_names,Omar
people.last_names,Osman
people.last_names,Pahlevi
people.last_names,Pambudi
people.last_names,Pamungkas
people.last_names,Pandjaitan
people.last_names,Pangestu
people.last_names,Panjaitan
people.last_names,Pardede
people.last_names,Pasaribu
people.last_names,Pasupati
people.last_names,Patria
people.last_names,Pelangi
people.last_names,Permadi
people.last_names,Permana
people.last_names,Permatasari
people.last_names,Pohan
people.last_names,Pradana
people.last_names,Prakasa
people.last_names,Prakoso
people.last_names,Prameswari
people.last_names,Pramono
people.last_names,Pranata
people.last_names,Pranoto
people.last_names,Prasetya
people.last_names,Prasetyo
people.last_names,Pratama
people.last_names,Pratiwi
people.last_names,Prawira
people.last_names,Prawiradirja
people.last_names,Prayitno
people.last_names,Prescilla
people.last_names,Purba
people.last_names,Purinda
people.last_names,Purnama
people.last_names,Purnomo
people.last_names,Purwadinata
people.last_names,Purwanto
people.last_names,Putra
people.last_names,Putri
people.last_names,Putriani
people.last_names,Putro
people.last_names,Qadir
people.last_names,Qasim
people.last_names,Qomaruddin
people.last_names,Rachman
people.last_names,Raditya
people.last_names,Rahardjo
people.last_names,Raharja
people.last_names,Raharjo
people.last_names,Rahmad
people.last_names,Rahman
people.last_names,Rahmat
people.last_names,Rajasa
people.last_names,Ramadhan
people.last_names,Ramadhani
people.last_names,Rambe
people.last_names,Rangkuti
people.last_names,Rasyid
people.last_names,Ratna
people.last_names,Reksodiputro
people.last_names,Ridwan
people.last_names,Rifai
people.last_names,Riyadi
people.last_names,Riyanto
people.last_names,Rizal
people.last_names,Rizki
people.last_names,Roeslan
people.last_names,Romadhon
people.last_names,Rosyid
people.last_names,Ruhian
people.last_names,Rusdi
people.last_names,Ruslan
people.last_names,Rustandi
people.last_names,Sabari
people.last_names,Sabil
people.last_names,Sadat
people.last_names,Sadhewa
people.last_names,Sadikin
people.last_names,Safaruddin
people.last_names,Safira
people.last_names,Safitri
people.last_names,Sahardjo
people.last_names,Said
people.last_names,Saifuddin
people.last_names,Salim
people.last_names,Salman
people.last_names,Samosir
people.last_names,Samsuddin
people.last_names,Sandioriva
people.last_names,Sanjaya
people.last_names,Santoso
people.last_names,Saputra
people.last_names,Saputri
people.last_names,Saputro
people.last_names,Saragih
people.last_names,Saraswati
people.last_names,Sari
people.last_names,Sastranegara
people.last_names,Sastrowardoyo
people.last_names,Satria
people.last_names,Sebayang
people.last_names,Sekar
people.last_names,Sembiring
people.last_names,Setiawan
people.last_names,Setyawan
people.last_names,Shabir
people.last_names,Siahaan
people.last_names,Siallagan
people.last_names,Sianturi
people.last_names,Sibuarian
people.last_names,Sihombing
people.last_names,Sihotang
people.last_names,Silaban
people.last_names,Silalahi
people.last_names,Simanjuntak
people.last_names,Simbolon
people.last_names,Sinaga
people.last_names,Siregar
people.last_names,Siswanto
people.last_names,Sitanggang
people.last_names,Sitompul
people.last_names,Sitorus
people.last_names,Situmorang
people.last_names,Slamet
people.last_names,Soebandrio
people.last_names,Soedarsono
people.last_names,Soedirman
people.last_names,Soeharto
people.last_names,Soekarno
people.last_names,Soeprapto
people.last_names,Soewitomo
people.last_names,Subagyo
people.last_names,Sudarsono
people.last_names,Sudirman
people.last_names,Sudiro
people.last_names,Sugito
people.last_names,Suhardi
people.last_names,Suhartono
people.last_names,Suherman
people.last_names,Sulaiman
people.last_names,Sumantri
people.last_names,Supardi
people.last_names,Suryadi
people.last_names,Suryakusuma
people.last_names,Suryana
people.last_names,Susanto
people.last_names,Sutawijaya
people.last_names,Syah
people.last_names,Syahputra
people.last_names,Syahrir
people.last_names,Syakieb
people.last_names,Syarif
people.last_names,Syarifuddin
people.last_names,Tahir
people.last_names,Tambayong
people.last_names,Tambunan
people.last_names,Tampubolon
people.last_names,Tanudjaja
people.last_names,Tanjung
people.last_names,Tarigan
people.last_names,Tarihoran
people.last_names,Taufik
people.last_names,Taufiq
people.last_names,Thamrin
people.last_names,Tjokrodiningrat
people.last_names,Tobing
people.last_names,Trisno
people.last_names,Triyanto
people.last_names,Tropica
people.last_names,Tsabina
people.last_names,Tumanggor
people.last_names,Ubaidillah
people.last_names,Ulum
people.last_names,Umar
people.last_names,Utama
people.last_names,Utami
people.last_names,Utomo
people.last_names,Utoyo
people.last_names,Vennya
people.last_names,Vidyasari
people.last_names,Wahid
people.last_names,Wahyono
people.last_names,Wahyudi
people.last_names,Waluyo
people.last_names,Wardana
people.last_names,Wardhana
people.last_names,Wardhani
people.last_names,Warni
people.last_names,Wibisono
people.last_names,Wibowo
people.last_names,Wicaksono
people.last_names,Widianto
people.last_names,Widiyanto
people.last_names,Widodo
people.last_names,Wijaya
people.last_names,Winardi
people.last_names,Winarko
people.last_names,Wira
people.last_names,Wiratama
people.last_names,Wiryawan
people.last_names,Wiyono
people.last_names,Wulan
people.last_names,Wulandari
people.last_names,Yasin
people.last_names,Yosodipuro
people.last_names,Yudhoyono
people.last_names,Yulianto
people.last_names,Yunus
people.last_names,Yusuf
people.last_names,Yuwono
people.last_names,Zaelani
people.last_names,Zaidan
people.last_names,Zainal
people.last_names,Zainuddin
people.last_names,Zakaria
people.last_names,Zaman
people.last_names,Zamroni
people.last_names,Zikri
people.last_names,Zoni
people.last_names,Zubaedi
people.last_names,Zulkarnain
people.last_names,Zulkarnaen
people.last_names,Zulkifli
corporations.name_components.prefixes,Abadi
corporations.name_components.prefixes,Adhi
corporations.name_components.prefixes,Adi
corporations.name_components.prefixes,Adiguna
corporations.name_components.prefixes,Agung
corporations.name_components.prefixes,Alam
corporations.name_components.prefixes,Aliansi
corporations.name_components.prefixes,Amal
corporations.name_components.prefixes,Amanah
corporations.name_components.prefixes,Andalan
corporations.name_components.prefixes,Aneka
corporations.name_components.prefixes,Angkasa
corporations.name_components.prefixes,Anugerah
corporations.name_components.prefixes,Argo
corporations.name_components.prefixes,Artha
corporations.name_components.prefixes,Asri
corporations.name_components.prefixes,Astra
corporations.name_components.prefixes,Bahana
corporations.name_components.prefixes,Bahari
corporations.name_components.prefixes,Bakti
corporations.name_components.prefixes,Bangun
corporations.name_components.prefixes,Berlian
corporations.name_components.prefixes,Bima
corporations.name_components.prefixes,Bina
corporations.name_components.prefixes,Bintang
corporations.name_components.prefixes,Buana
corporations.name_components.prefixes,Budi
corporations.name_components.prefixes,Bumi
corporations.name_components.prefixes,Cahaya
corporations.name_components.prefixes,Cakra
corporations.name_components.prefixes,Cemerlang
corporations.name_components.prefixes,Cendekia
corporations.name_components.prefixes,Cipta
corporations.name_components.prefixes,Citra
corporations.name_components.prefixes,Dharma
corporations.name_components.prefixes,Dirga
corporations.name_components.prefixes,Duta
corporations.name_components.prefixes,Dwipa
corporations.name_components.prefixes,Eka
corporations.name_components.prefixes,Energi
corporations.name_components.prefixes,Era
corporations.name_components.prefixes,Gading
corporations.name_components.prefixes,Galaksi
corporations.name_components.prefixes,Garda
corporations.name_components.prefixes,Garuda
corporations.name_components.prefixes,Gema
corporations.name_components.prefixes,Gemah
corporations.name_components.prefixes,Gemilang
corporations.name_components.prefixes,Global
corporations.name_components.prefixes,Graha
corporations.name_components.prefixes,Harapan
corporations.name_components.prefixes,Harmoni
corporations.name_components.prefixes,Indah
corporations.name_components.prefixes,Indo
corporations.name_components.prefixes,Intan
corporations.name_components.prefixes,Inti
corporations.name_components.prefixes,Jaya
corporations.name_components.prefixes,Karsa
corporations.name_components.prefixes,Karunia
corporations.name_components.prefixes,Karya
corporations.name_components.prefixes,Kencana
corporations.name_components.prefixes,Kharisma
corporations.name_components.prefixes,Kian
corporations.name_components.prefixes,Krida
corporations.name_components.prefixes,Kriya
corporations.name_components.prefixes,Laju
corporations.name_components.prefixes,Lintas
corporations.name_components.prefixes,Loka
corporations.name_components.prefixes,Mahkota
corporations.name_components.prefixes,Maju
corporations.name_components.prefixes,Makarti
corporations.name_components.prefixes,Makmur
corporations.name_components.prefixes,Mandiri
corporations.name_components.prefixes,Manggala
corporations.name_components.prefixes,Matrix
corporations.name_components.prefixes,Mega
corporations.name_components.prefixes,Mentari
corporations.name_components.prefixes,Metro
corporations.name_components.prefixes,Mitra
corporations.name_components.prefixes,Mulia
corporations.name_components.prefixes,Multi
corporations.name_components.prefixes,Murni
corporations.name_components.prefixes,Mutiara
corporations.name_components.prefixes,Nada
corporations.name_components.prefixes,Nadi
corporations.name_components.prefixes,Nusa
corporations.name_components.prefixes,Nusantara
corporations.name_components.prefixes,Panca
corporations.name_components.prefixes,Pandawa
corporations.name_components.prefixes,Pandu
corporations.name_components.prefixes,Panji
corporations.name_components.prefixes,Paramitra
corporations.name_components.prefixes,Pelangi
corporations.name_components.prefixes,Pelita
corporations.name_components.prefixes,Perdana
corporations.name_components.prefixes,Perkasa
corporations.name_components.prefixes,Permata
corporations.name_components.prefixes,Pesona
corporations.name_components.prefixes,Pilar
corporations.name_components.prefixes,Pintar
corporations.name_components.prefixes,Prawira
corporations.name_components.prefixes,Prima
corporations.name_components.prefixes,Purna
corporations.name_components.prefixes,Pusaka
corporations.name_components.prefixes,Puspa
corporations.name_components.prefixes,Putih
corporations.name_components.prefixes,Putra
corporations.name_components.prefixes,Raja
corporations.name_components.prefixes,Raya
corporations.name_components.prefixes,Reksa
corporations.name_components.prefixes,Rimba
corporations.name_components.prefixes,Roda
corporations.name_components.prefixes,Sakti
corporations.name_components.prefixes,Samudra
corporations.name_components.prefixes,Sapta
corporations.name_components.prefixes,Sarana
corporations.name_components.prefixes,Sari
corporations.name_components.prefixes,Satu
corporations.name_components.prefixes,Satya
corporations.name_components.prefixes,Sejahtera
corporations.name_components.prefixes,Sempurna
corporations.name_components.prefixes,Sentosa
corporations.name_components.prefixes,Setia
corporations.name_components.prefixes,Sinar
corporations.name_components.prefixes,Surya
corporations.name_components.prefixes,Suwarna
corporations.name_components.prefixes,Swadaya
corporations.name_components.prefixes,Taman
corporations.name_components.prefixes,Taruna
corporations.name_components.prefixes,Tata
corporations.name_components.prefixes,Tegar
corporations.name_components.prefixes,Tekno
corporations.name_components.prefixes,Tirta
corporations.name_components.prefixes,Titian
corporations.name_components.prefixes,Tunas
corporations.name_components.prefixes,Utama
corporations.name_components.prefixes,Wahana
corporations.name_components.prefixes,Wana
corporations.name_components.prefixes,Warga
corporations.name_components.prefixes,Wira
corporations.name_components.prefixes,Wisesa
corporations.name_components.prefixes,Yudha
corporations.name_components.prefixes,Zamrud
corporations.name_components.suffixes,Abadi
corporations.name_components.suffixes,Abhipraya
corporations.name_components.suffixes,Agung
corporations.name_components.suffixes,Alam
corporations.name_components.suffixes,Asri
corporations.name_components.suffixes,Bahana
corporations.name_components.suffixes,Bahari
corporations.name_components.suffixes,Bakti
corporations.name_components.suffixes,Bangun
corporations.name_components.suffixes,Bersama
corporations.name_components.suffixes,Bhakti
corporations.name_components.suffixes,Bina
corporations.name_components.suffixes,Buana
corporations.name_components.suffixes,Budaya
corporations.name_components.suffixes,Bumi
corporations.name_components.suffixes,Cipta
corporations.name_components.suffixes,Citra
corporations.name_components.suffixes,Dinamika
corporations.name_components.suffixes,Duta
corporations.name_components.suffixes,Eka
corporations.name_components.suffixes,Energi
corporations.name_components.suffixes,Era
corporations.name_components.suffixes,Farma
corporations.name_components.suffixes,Gading
corporations.name_components.suffixes,Galaksi
corporations.name_components.suffixes,Gemilang
corporations.name_components.suffixes,Global
corporations.name_components.suffixes,Graha
corporations.name_components.suffixes,Guna
corporations.name_components.suffixes,Harapan
corporations.name_components.suffixes,Harmoni
corporations.name_components.suffixes,Indah
corporations.name_components.suffixes,Indonesia
corporations.name_components.suffixes,Inti
corporations.name_components.suffixes,Jaya
corporations.name_components.suffixes,Karsa
corporations.name_components.suffixes,Karya
corporations.name_components.suffixes,Kencana
corporations.name_components.suffixes,Lestari
corporations.name_components.suffixes,Lintas
corporations.name_components.suffixes,Logika
corporations.name_components.suffixes,Logistik
corporations.name_components.suffixes,Loka
corporations.name_components.suffixes,Makmur
corporations.name_components.suffixes,Mandala
corporations.name_components.suffixes,Mandiri
corporations.name_components.suffixes,Manggala
corporations.name_components.suffixes,Matra
corporations.name_components.suffixes,Medika
corporations.name_components.suffixes,Mega
corporations.name_components.suffixes,Megah
corporations.name_components.suffixes,Mentari
corporations.name_components.suffixes,Metro
corporations.name_components.suffixes,Mitra
corporations.name_components.suffixes,Mulia
corporations.name_components.suffixes,Murni
corporations.name_components.suffixes,Nada
corporations.name_components.suffixes,Nadi
corporations.name_components.suffixes,Niaga
corporations.name_components.suffixes,Nusa
corporations.name_components.suffixes,Nusantara
corporations.name_components.suffixes,Optima
corporations.name_components.suffixes,Otomotif
corporations.name_components.suffixes,Panca
corporations.name_components.suffixes,Pangan
corporations.name_components.suffixes,Paramitra
corporations.name_components.suffixes,Pelita
corporations.name_components.suffixes,Perdana
corporations.name_components.suffixes,Perkasa
corporations.name_components.suffixes,Permata
corporations.name_components.suffixes,Persada
corporations.name_components.suffixes,Pesona
corporations.name_components.suffixes,Pilar
corporations.name_components.suffixes,Plastik
corporations.name_components.suffixes,Polimer
corporations.name_components.suffixes,Prakasa
corporations.name_components.suffixes,Pratama
corporations.name_components.suffixes,Prima
corporations.name_components.suffixes,Properti
corporations.name_components.suffixes,Pusaka
corporations.name_components.suffixes,Pustaka
corporations.name_components.suffixes,Putra
corporations.name_components.suffixes,Raya
corporations.name_components.suffixes,Sakti
corporations.name_components.suffixes,Samudra
corporations.name_components.suffixes,Sandang
corporations.name_components.suffixes,Sarana
corporations.name_components.suffixes,Sejahtera
corporations.name_components.suffixes,Sejati
corporations.name_components.suffixes,Semesta
corporations.name_components.suffixes,Sempurna
corporations.name_components.suffixes,Sentosa
corporations.name_components.suffixes,Sentra
corporations.name_components.suffixes,Setia
corporations.name_components.suffixes,Sinar
corporations.name_components.suffixes,Solusi
corporations.name_components.suffixes,Surya
corporations.name_components.suffixes,Suwarna
corporations.name_components.suffixes,Swadaya
corporations.name_components.suffixes,Tani
corporations.name_components.suffixes,Tata
corporations.name_components.suffixes,Teknik
corporations.name_components.suffixes,Tekno
corporations.name_components.suffixes,Teknologi
corporations.name_components.suffixes,Tekstil
corporations.name_components.suffixes,Terang
corporations.name_components.suffixes,Terpadu
corporations.name_components.suffixes,Tirta
corporations.name_components.suffixes,Utama
corporations.name_components.suffixes,Wahana
corporations.name_components.suffixes,Wisesa
corporations.name_components.organization_types,Agensi
corporations.name_components.organization_types,Akademi
corporations.name_components.organization_types,Aliansi
corporations.name_components.organization_types,BUMD
corporations.name_components.organization_types,BUMDes
corporations.name_components.organization_types,BUMN
corporations.name_components.organization_types,Biro
corporations.name_components.organization_types,CV
corporations.name_components.organization_types,Direktorat
corporations.name_components.organization_types,Divisi
corporations.name_components.organization_types,Entitas
corporations.name_components.organization_types,Federasi
corporations.name_components.organization_types,Firma
corporations.name_components.organization_types,Firma Hukum
corporations.name_components.organization_types,Forum
corporations.name_components.organization_types,Gabungan
corporations.name_components.organization_types,Grup
corporations.name_components.organization_types,Grup Perusahaan
corporations.name_components.organization_types,Himpunan
corporations.name_components.organization_types,Ikatan
corporations.name_components.organization_types,Induk Koperasi
corporations.name_components.organization_types,Institusi
corporations.name_components.organization_types,Institut
corporations.name_components.organization_types,Jaringan
corporations.name_components.organization_types,Klinik
corporations.name_components.organization_types,Komunitas
corporations.name_components.organization_types,Konsorsium
corporations.name_components.organization_types,Koperasi
corporations.name_components.organization_types,Korporasi
corporations.name_components.organization_types,Laboratorium
corporations.name_components.organization_types,Lembaga
corporations.name_components.organization_types,PT
corporations.name_components.organization_types,Paguyuban
corporations.name_components.organization_types,Perkumpulan
corporations.name_components.organization_types,Persekutuan
corporations.name_components.organization_types,Persatuan
corporations.name_components.organization_types,Perusahaan
corporations.name_components.organization_types,Politeknik
corporations.name_components.organization_types,Rumah Sakit
corporations.name_components.organization_types,Sindikat
corporations.name_components.organization_types,Unit
corporations.name_components.organization_types,Universitas
corporations.name_components.organization_types,Yayasan
corporations.standalone_brands,ABADIJAYA
corporations.standalone_brands,AGROJAYA
