id,full_name,first_name,last_name,gender,country
18504,Joan of Chesterfield,Joan,of Chesterfield,female,England
18505,Joan of Chichester,Joan,of Chichester,female,England
18506,Joan of Cirencester,Joan,of Cirencester,female,England
18507,Joan of Colchester,Joan,of Colchester,female,England
18508,Joan of Coventry,Joan,of Coventry,female,England
18509,Joan of Croydon,Joan,of Croydon,female,England
18510,Joan of Derby,Joan,of Derby,female,England
18511,Joan of Devizes,Joan,of Devizes,female,England
18512,Joan of Doncaster,Joan,of Doncaster,female,England
18513,Joan of Dorchester,Joan,of Dorchester,female,England
18514,Joan of Dover,Joan,of Dover,female,England
18515,Joan of Droitwich,Joan,of Droitwich,female,England
18516,Joan of Dunwich,Joan,of Dunwich,female,England
18517,Joan of Durham,Joan,of Durham,female,England
18518,Joan of Ely,Joan,of Ely,female,England
18519,Joan of Evesham,Joan,of Evesham,female,England
18520,Joan of Exeter,Joan,of Exeter,female,England
18521,Joan of Faversham,Joan,of Faversham,female,England
18522,Joan of Gloucester,Joan,of Gloucester,female,England
18523,Joan of Grantham,Joan,of Grantham,female,England
18524,Joan of Guildford,Joan,of Guildford,female,England
18525,Joan of Hampstead,Joan,of Hampstead,female,England
18526,Joan of Hastings,Joan,of Hastings,female,England
18527,Joan of Hereford,Joan,of Hereford,female,England
18528,Joan of Hexham,Joan,of Hexham,female,England
18529,Joan of Horsham,Joan,of Horsham,female,England
18530,Joan of Hull,Joan,of Hull,female,England
18531,Joan of Huntingdon,Joan,of Huntingdon,female,England
18532,Joan of Ipswich,Joan,of Ipswich,female,England
18533,Joan of Kendal,Joan,of Kendal,female,England
18534,Joan of Kidderminster,Joan,of Kidderminster,female,England
18535,Joan of Kingston,Joan,of Kingston,female,England
18536,Joan of Lancaster,Joan,of Lancaster,female,England
18537,Joan of Launceston,Joan,of Launceston,female,England
18538,Joan of Leeds,Joan,of Leeds,female,England
18539,Joan of Leicester,Joan,of Leicester,female,England
18540,Joan of Lewes,Joan,of Lewes,female,England
18541,Joan of Lichfield,Joan,of Lichfield,female,England
18542,Joan of Lincoln,Joan,of Lincoln,female,England
18543,Joan of Liverpool,Joan,of Liverpool,female,England
18544,Joan of London,Joan,of London,female,England
18545,Joan of Ludlow,Joan,of Ludlow,female,England
18546,Joan of Lynn,Joan,of Lynn,female,England
18547,Joan of Macclesfield,Joan,of Macclesfield,female,England
18548,Joan of Maldon,Joan,of Maldon,female,England
18549,Joan of Malmesbury,Joan,of Malmesbury,female,England
18550,Joan of Manchester,Joan,of Manchester,female,England
18551,Joan of Mansfield,Joan,of Mansfield,female,England
18552,Joan of Marlborough,Joan,of Marlborough,female,England
18553,Joan of Morpeth,Joan,of Morpeth,female,England
18554,Joan of Newark,Joan,of Newark,female,England
18555,Joan of Newcastle,Joan,of Newcastle,female,England
18556,Joan of Northampton,Joan,of Northampton,female,England
18557,Joan of Norwich,Joan,of Norwich,female,England
18558,Joan of Nottingham,Joan,of Nottingham,female,England
18559,Joan of Oxford,Joan,of Oxford,female,England
18560,Joan of Pershore,Joan,of Pershore,female,England
18561,Joan of Peterborough,Joan,of Peterborough,female,England
18562,Joan of Plymouth,Joan,of Plymouth,female,England
18563,Joan of Pontefract,Joan,of Pontefract,female,England
18564,Joan of Portsmouth,Joan,of Portsmouth,female,England
18565,Joan of Preston,Joan,of Preston,female,England
18566,Joan of Reading,Joan,of Reading,female,England
18567,Joan of Reigate,Joan,of Reigate,female,England
18568,Joan of Ripon,Joan,of Ripon,female,England
18569,Joan of Rochester,Joan,of Rochester,female,England
18570,Joan of Romsey,Joan,of Romsey,female,England
18571,Joan of Rotherham,Joan,of Rotherham,female,England
18572,Joan of Rye,Joan,of Rye,female,England
18573,Joan of Salford,Joan,of Salford,female,England
18574,Joan of Salisbury,Joan,of Salisbury,female,England
18575,Joan of Sandwich,Joan,of Sandwich,female,England
18576,Joan of Scarborough,Joan,of Scarborough,female,England
18577,Joan of Shaftesbury,Joan,of Shaftesbury,female,England
18578,Joan of Sheffield,Joan,of Sheffield,female,England
18579,Joan of Sherborne,Joan,of Sherborne,female,England
18580,Joan of Shrewsbury,Joan,of Shrewsbury,female,England
18581,Joan of Southampton,Joan,of Southampton,female,England
18582,Joan of Southwark,Joan,of Southwark,female,England
18583,Joan of Stafford,Joan,of Stafford,female,England
18584,Joan of Stamford,Joan,of Stamford,female,England
18585,Joan of Tamworth,Joan,of Tamworth,female,England
18586,Joan of Taunton,Joan,of Taunton,female,England
18587,Joan of Tewkesbury,Joan,of Tewkesbury,female,England
18588,Joan of Thetford,Joan,of Thetford,female,England
18589,Joan of Totnes,Joan,of Totnes,female,England
18590,Joan of Truro,Joan,of Truro,female,England
18591,Joan of Wakefield,Joan,of Wakefield,female,England
18592,Joan of Warwick,Joan,of Warwick,female,England
18593,Joan of Wells,Joan,of Wells,female,England
18594,Joan of Westminster,Joan,of Westminster,female,England
18595,Joan of Wigan,Joan,of Wigan,female,England
18596,Joan of Wilton,Joan,of Wilton,female,England
18597,Joan of Winchester,Joan,of Winchester,female,England
18598,Joan of Windsor,Joan,of Windsor,female,England
18599,Joan of Worcester,Joan,of Worcester,female,England
18600,Joan of York,Joan,of York,female,England
18601,Johanna von Aachen,Johanna,von Aachen,female,Germany
18602,Johanna von Ansbach,Johanna,von Ansbach,female,Germany
18603,Johanna von Aschaffenburg,Johanna,von Aschaffenburg,female,Germany
18604,Johanna von Augsburg,Johanna,von Augsburg,female,Germany
18605,Johanna von Bamberg,Johanna,von Bamberg,female,Germany
18606,Johanna von Bautzen,Johanna,von Bautzen,female,Germany
18607,Johanna von Bayreuth,Johanna,von Bayreuth,female,Germany
18608,Johanna von Berlin,Johanna,von Berlin,female,Germany
18609,Johanna von Bielefeld,Johanna,von Bielefeld,female,Germany
18610,Johanna von Bingen,Johanna,von Bingen,female,Germany
18611,Johanna von Bonn,Johanna,von Bonn,female,Germany
18612,Johanna von Brandenburg,Johanna,von Brandenburg,female,Germany
18613,Johanna von Braunschweig,Johanna,von Braunschweig,female,Germany
18614,Johanna von Bremen,Johanna,von Bremen,female,Germany
18615,Johanna von Chemnitz,Johanna,von Chemnitz,female,Germany
18616,Johanna von Cleves,Johanna,von Cleves,female,Germany
18617,Johanna von Coburg,Johanna,von Coburg,female,Germany
18618,Johanna von Cologne,Johanna,von Cologne,female,Germany
18619,Johanna von Cottbus,Johanna,von Cottbus,female,Germany
18620,Johanna von Darmstadt,Johanna,von Darmstadt,female,Germany
18621,Johanna von Detmold,Johanna,von Detmold,female,Germany
18622,Johanna von Dillenburg,Johanna,von Dillenburg,female,Germany
18623,Johanna von Dortmund,Johanna,von Dortmund,female,Germany
18624,Johanna von Dresden,Johanna,von Dresden,female,Germany
18625,Johanna von Duderstadt,Johanna,von Duderstadt,female,Germany
18626,Johanna von Duisburg,Johanna,von Duisburg,female,Germany
18627,Johanna von Dusseldorf,Johanna,von Dusseldorf,female,Germany
18628,Johanna von Einbeck,Johanna,von Einbeck,female,Germany
18629,Johanna von Eisenach,Johanna,von Eisenach,female,Germany
18630,Johanna von Eisleben,Johanna,von Eisleben,female,Germany
18631,Johanna von Emmerich,Johanna,von Emmerich,female,Germany
18632,Johanna von Erfurt,Johanna,von Erfurt,female,Germany
18633,Johanna von Essen,Johanna,von Essen,female,Germany
18634,Johanna von Esslingen,Johanna,von Esslingen,female,Germany
18635,Johanna von Frankfurt,Johanna,von Frankfurt,female,Germany
18636,Johanna von Freiberg,Johanna,von Freiberg,female,Germany
18637,Johanna von Freiburg,Johanna,von Freiburg,female,Germany
18638,Johanna von Freising,Johanna,von Freising,female,Germany
18639,Johanna von Fritzlar,Johanna,von Fritzlar,female,Germany
18640,Johanna von Fulda,Johanna,von Fulda,female,Germany
18641,Johanna von Gelnhausen,Johanna,von Gelnhausen,female,Germany
18642,Johanna von Gorlitz,Johanna,von Gorlitz,female,Germany
18643,Johanna von Goslar,Johanna,von Goslar,female,Germany
18644,Johanna von Gotha,Johanna,von Gotha,female,Germany
18645,Johanna von Gottingen,Johanna,von Gottingen,female,Germany
18646,Johanna von Greifswald,Johanna,von Greifswald,female,Germany
18647,Johanna von Halberstadt,Johanna,von Halberstadt,female,Germany
18648,Johanna von Hamburg,Johanna,von Hamburg,female,Germany
18649,Johanna von Hamelin,Johanna,von Hamelin,female,Germany
18650,Johanna von Hanau,Johanna,von Hanau,female,Germany
18651,Johanna von Hanover,Johanna,von Hanover,female,Germany
18652,Johanna von Heidelberg,Johanna,von Heidelberg,female,Germany
18653,Johanna von Heilbronn,Johanna,von Heilbronn,female,Germany
18654,Johanna von Herford,Johanna,von Herford,female,Germany
18655,Johanna von Hildesheim,Johanna,von Hildesheim,female,Germany
18656,Johanna von Hof,Johanna,von Hof,female,Germany
18657,Johanna von Ingelheim,Johanna,von Ingelheim,female,Germany
18658,Johanna von Jena,Johanna,von Jena,female,Germany
18659,Johanna von Kaiserslautern,Johanna,von Kaiserslautern,female,Germany
18660,Johanna von Kassel,Johanna,von Kassel,female,Germany
18661,Johanna von Kempten,Johanna,von Kempten,female,Germany
18662,Johanna von Kiel,Johanna,von Kiel,female,Germany
18663,Johanna von Koblenz,Johanna,von Koblenz,female,Germany
18664,Johanna von Konstanz,Johanna,von Konstanz,female,Germany
18665,Johanna von Landau,Johanna,von Landau,female,Germany
18666,Johanna von Landshut,Johanna,von Landshut,female,Germany
18667,Johanna von Leipzig,Johanna,von Leipzig,female,Germany
18668,Johanna von Lemgo,Johanna,von Lemgo,female,Germany
18669,Johanna von Lubeck,Johanna,von Lubeck,female,Germany
18670,Johanna von Luneburg,Johanna,von Luneburg,female,Germany
18671,Johanna von Magdeburg,Johanna,von Magdeburg,female,Germany
18672,Johanna von Mainz,Johanna,von Mainz,female,Germany
18673,Johanna von Marburg,Johanna,von Marburg,female,Germany
18674,Johanna von Meissen,Johanna,von Meissen,female,Germany
18675,Johanna von Memmingen,Johanna,von Memmingen,female,Germany
18676,Johanna von Merseburg,Johanna,von Merseburg,female,Germany
18677,Johanna von Miltenberg,Johanna,von Miltenberg,female,Germany
18678,Johanna von Minden,Johanna,von Minden,female,Germany
18679,Johanna von Munich,Johanna,von Munich,female,Germany
18680,Johanna von Munster,Johanna,von Munster,female,Germany
18681,Johanna von Naumburg,Johanna,von Naumburg,female,Germany
18682,Johanna von Neubrandenburg,Johanna,von Neubrandenburg,female,Germany
18683,Johanna von Nordhausen,Johanna,von Nordhausen,female,Germany
18684,Johanna von Nuremberg,Johanna,von Nuremberg,female,Germany
18685,Johanna von Oldenburg,Johanna,von Oldenburg,female,Germany
18686,Johanna von Oppenheim,Johanna,von Oppenheim,female,Germany
18687,Johanna von Osnabruck,Johanna,von Osnabruck,female,Germany
18688,Johanna von Paderborn,Johanna,von Paderborn,female,Germany
18689,Johanna von Passau,Johanna,von Passau,female,Germany
18690,Johanna von Pforzheim,Johanna,von Pforzheim,female,Germany
18691,Johanna von Plauen,Johanna,von Plauen,female,Germany
18692,Johanna von Potsdam,Johanna,von Potsdam,female,Germany
18693,Johanna von Prenzlau,Johanna,von Prenzlau,female,Germany
18694,Johanna von Quedlinburg,Johanna,von Quedlinburg,female,Germany
18695,Johanna von Regensburg,Johanna,von Regensburg,female,Germany
18696,Johanna von Reutlingen,Johanna,von Reutlingen,female,Germany
18697,Johanna von Rostock,Johanna,von Rostock,female,Germany
18698,Johanna von Rothenburg,Johanna,von Rothenburg,female,Germany
18699,Johanna von Schwerin,Johanna,von Schwerin,female,Germany
18700,Johanna von Soest,Johanna,von Soest,female,Germany
18701,Johanna von Spandau,Johanna,von Spandau,female,Germany
18702,Johanna von Speyer,Johanna,von Speyer,female,Germany
18703,Johanna von Stade,Johanna,von Stade,female,Germany
18704,Johanna von Stralsund,Johanna,von Stralsund,female,Germany
18705,Johanna von Stuttgart,Johanna,von Stuttgart,female,Germany
18706,Johanna von Suhl,Johanna,von Suhl,female,Germany
18707,Johanna von Torgau,Johanna,von Torgau,female,Germany
18708,Johanna von Trier,Johanna,von Trier,female,Germany
18709,Johanna von Tubingen,Johanna,von Tubingen,female,Germany
18710,Johanna von Ulm,Johanna,von Ulm,female,Germany
18711,Johanna von Weimar,Johanna,von Weimar,female,Germany
18712,Johanna von Werden,Johanna,von Werden,female,Germany
18713,Johanna von Wesel,Johanna,von Wesel,female,Germany
18714,Johanna von Wetzlar,Johanna,von Wetzlar,female,Germany
18715,Johanna von Wismar,Johanna,von Wismar,female,Germany
18716,Johanna von Wittenberg,Johanna,von Wittenberg,female,Germany
18717,Johanna von Worms,Johanna,von Worms,female,Germany
18718,Johanna von Wurzburg,Johanna,von Wurzburg,female,Germany
18719,Johanna von Xanten,Johanna,von Xanten,female,Germany
18720,Johanna von Zwickau,Johanna,von Zwickau,female,Germany
18721,Johannes von Aachen,Johannes,von Aachen,male,Germany
18722,Johannes von Ansbach,Johannes,von Ansbach,male,Germany
18723,Johannes von Aschaffenburg,Johannes,von Aschaffenburg,male,Germany
18724,Johannes von Augsburg,Johannes,von Augsburg,male,Germany
18725,Johannes von Bamberg,Johannes,von Bamberg,male,Germany
18726,Johannes von Bautzen,Johannes,von Bautzen,male,Germany
18727,Johannes von Bayreuth,Johannes,von Bayreuth,male,Germany
18728,Johannes von Berlin,Johannes,von Berlin,male,Germany
18729,Johannes von Bielefeld,Johannes,von Bielefeld,male,Germany
18730,Johannes von Bingen,Johannes,von Bingen,male,Germany
18731,Johannes von Bonn,Johannes,von Bonn,male,Germany
18732,Johannes von Brandenburg,Johannes,von Brandenburg,male,Germany
18733,Johannes von Braunschweig,Johannes,von Braunschweig,male,Germany
18734,Johannes von Bremen,Johannes,von Bremen,male,Germany
18735,Johannes von Chemnitz,Johannes,von Chemnitz,male,Germany
18736,Johannes von Cleves,Johannes,von Cleves,male,Germany
18737,Johannes von Coburg,Johannes,von Coburg,male,Germany
18738,Johannes von Cologne,Johannes,von Cologne,male,Germany
18739,Johannes von Cottbus,Johannes,von Cottbus,male,Germany
18740,Johannes von Darmstadt,Johannes,von Darmstadt,male,Germany
18741,Johannes von Detmold,Johannes,von Detmold,male,Germany
18742,Johannes von Dillenburg,Johannes,von Dillenburg,male,Germany
18743,Johannes von Dortmund,Johannes,von Dortmund,male,Germany
18744,Johannes von Dresden,Johannes,von Dresden,male,Germany
18745,Johannes von Duderstadt,Johannes,von Duderstadt,male,Germany
18746,Johannes von Duisburg,Johannes,von Duisburg,male,Germany
18747,Johannes von Dusseldorf,Johannes,von Dusseldorf,male,Germany
18748,Johannes von Einbeck,Johannes,von Einbeck,male,Germany
18749,Johannes von Eisenach,Johannes,von Eisenach,male,Germany
18750,Johannes von Eisleben,Johannes,von Eisleben,male,Germany
18751,Johannes von Emmerich,Johannes,von Emmerich,male,Germany
18752,Johannes von Erfurt,Johannes,von Erfurt,male,Germany
18753,Johannes von Essen,Johannes,von Essen,male,Germany
18754,Johannes von Esslingen,Johannes,von Esslingen,male,Germany
18755,Johannes von Frankfurt,Johannes,von Frankfurt,male,Germany
18756,Johannes von Freiberg,Johannes,von Freiberg,male,Germany
18757,Johannes von Freiburg,Johannes,von Freiburg,male,Germany
18758,Johannes von Freising,Johannes,von Freising,male,Germany
18759,Johannes von Fritzlar,Johannes,von Fritzlar,male,Germany
18760,Johannes von Fulda,Johannes,von Fulda,male,Germany
18761,Johannes von Gelnhausen,Johannes,von Gelnhausen,male,Germany
18762,Johannes von Gorlitz,Johannes,von Gorlitz,male,Germany
18763,Johannes von Goslar,Johannes,von Goslar,male,Germany
18764,Johannes von Gotha,Johannes,von Gotha,male,Germany
18765,Johannes von Gottingen,Johannes,von Gottingen,male,Germany
18766,Johannes von Greifswald,Johannes,von Greifswald,male,Germany
18767,Johannes von Halberstadt,Johannes,von Halberstadt,male,Germany
18768,Johannes von Hamburg,Johannes,von Hamburg,male,Germany
18769,Johannes von Hamelin,Johannes,von Hamelin,male,Germany
18770,Johannes von Hanau,Johannes,von Hanau,male,Germany
18771,Johannes von Hanover,Johannes,von Hanover,male,Germany
18772,Johannes von Heidelberg,Johannes,von Heidelberg,male,Germany
18773,Johannes von Heilbronn,Johannes,von Heilbronn,male,Germany
18774,Johannes von Herford,Johannes,von Herford,male,Germany
18775,Johannes von Hildesheim,Johannes,von Hildesheim,male,Germany
18776,Johannes von Hof,Johannes,von Hof,male,Germany
18777,Johannes von Ingelheim,Johannes,von Ingelheim,male,Germany
18778,Johannes von Jena,Johannes,von Jena,male,Germany
18779,Johannes von Kaiserslautern,Johannes,von Kaiserslautern,male,Germany
18780,Johannes von Kassel,Johannes,von Kassel,male,Germany
18781,Johannes von Kempten,Johannes,von Kempten,male,Germany
18782,Johannes von Kiel,Johannes,von Kiel,male,Germany
18783,Johannes von Koblenz,Johannes,von Koblenz,male,Germany
18784,Johannes von Konstanz,Johannes,von Konstanz,male,Germany
18785,Johannes von Landau,Johannes,von Landau,male,Germany
18786,Johannes von Landshut,Johannes,von Landshut,male,Germany
18787,Johannes von Leipzig,Johannes,von Leipzig,male,Germany
18788,Johannes von Lemgo,Johannes,von Lemgo,male,Germany
18789,Johannes von Lubeck,Johannes,von Lubeck,male,Germany
18790,Johannes von Luneburg,Johannes,von Luneburg,male,Germany
18791,Johannes von Magdeburg,Johannes,von Magdeburg,male,Germany
18792,Johannes von Mainz,Johannes,von Mainz,male,Germany
18793,Johannes von Marburg,Johannes,von Marburg,male,Germany
18794,Johannes von Meissen,Johannes,von Meissen,male,Germany
18795,Johannes von Memmingen,Johannes,von Memmingen,male,Germany
18796,Johannes von Merseburg,Johannes,von Merseburg,male,Germany
18797,Johannes von Miltenberg,Johannes,von Miltenberg,male,Germany
18798,Johannes von Minden,Johannes,von Minden,male,Germany
18799,Johannes von Munich,Johannes,von Munich,male,Germany
18800,Johannes von Munster,Johannes,von Munster,male,Germany
18801,Johannes von Naumburg,Johannes,von Naumburg,male,Germany
18802,Johannes von Neubrandenburg,Johannes,von Neubrandenburg,male,Germany
18803,Johannes von Nordhausen,Johannes,von Nordhausen,male,Germany
18804,Johannes von Nuremberg,Johannes,von Nuremberg,male,Germany
18805,Johannes von Oldenburg,Johannes,von Oldenburg,male,Germany
18806,Johannes von Oppenheim,Johannes,von Oppenheim,male,Germany
18807,Johannes von Osnabruck,Johannes,von Osnabruck,male,Germany
18808,Johannes von Paderborn,Johannes,von Paderborn,male,Germany
18809,Johannes von Passau,Johannes,von Passau,male,Germany
18810,Johannes von Pforzheim,Johannes,von Pforzheim,male,Germany
18811,Johannes von Plauen,Johannes,von Plauen,male,Germany
18812,Johannes von Potsdam,Johannes,von Potsdam,male,Germany
18813,Johannes von Prenzlau,Johannes,von Prenzlau,male,Germany
18814,Johannes von Quedlinburg,Johannes,von Quedlinburg,male,Germany
18815,Johannes von Regensburg,Johannes,von Regensburg,male,Germany
18816,Johannes von Reutlingen,Johannes,von Reutlingen,male,Germany
18817,Johannes von Rostock,Johannes,von Rostock,male,Germany
18818,Johannes von Rothenburg,Johannes,von Rothenburg,male,Germany
18819,Johannes von Schwerin,Johannes,von Schwerin,male,Germany
18820,Johannes von Soest,Johannes,von Soest,male,Germany
18821,Johannes von Spandau,Johannes,von Spandau,male,Germany
18822,Johannes von Speyer,Johannes,von Speyer,male,Germany
18823,Johannes von Stade,Johannes,von Stade,male,Germany
18824,Johannes von Stralsund,Johannes,von Stralsund,male,Germany
18825,Johannes von Stuttgart,Johannes,von Stuttgart,male,Germany
18826,Johannes von Suhl,Johannes,von Suhl,male,Germany
18827,Johannes von Torgau,Johannes,von Torgau,male,Germany
18828,Johannes von Trier,Johannes,von Trier,male,Germany
18829,Johannes von Tubingen,Johannes,von Tubingen,male,Germany
18830,Johannes von Ulm,Johannes,von Ulm,male,Germany
18831,Johannes von Weimar,Johannes,von Weimar,male,Germany
18832,Johannes von Werden,Johannes,von Werden,male,Germany
18833,Johannes von Wesel,Johannes,von Wesel,male,Germany
18834,Johannes von Wetzlar,Johannes,von Wetzlar,male,Germany
18835,Johannes von Wismar,Johannes,von Wismar,male,Germany
18836,Johannes von Wittenberg,Johannes,von Wittenberg,male,Germany
18837,Johannes von Worms,Johannes,von Worms,male,Germany
18838,Johannes von Wurzburg,Johannes,von Wurzburg,male,Germany
18839,Johannes von Xanten,Johannes,von Xanten,male,Germany
18840,Johannes von Zwickau,Johannes,von Zwickau,male,Germany
18841,John of Abingdon,John,of Abingdon,male,England
18842,John of Alnwick,John,of Alnwick,male,England
18843,John of Amesbury,John,of Amesbury,male,England
18844,John of Andover,John,of Andover,male,England
18845,John of Appleby,John,of Appleby,male,England
18846,John of Arundel,John,of Arundel,male,England
18847,John of Bamburgh,John,of Bamburgh,male,England
18848,John of Barnstaple,John,of Barnstaple,male,England
18849,John of Basingstoke,John,of Basingstoke,male,England
18850,John of Bath,John,of Bath,male,England
18851,John of Bedford,John,of Bedford,male,England
18852,John of Beverley,John,of Beverley,male,England
18853,John of Bodmin,John,of Bodmin,male,England
18854,John of Bolton,John,of Bolton,male,England
18855,John of Boston,John,of Boston,male,England
18856,John of Bridgnorth,John,of Bridgnorth,male,England
18857,John of Bridgwater,John,of Bridgwater,male,England
18858,John of Bristol,John,of Bristol,male,England
18859,John of Cambridge,John,of Cambridge,male,England
18860,John of Canterbury,John,of Canterbury,male,England
18861,John of Canvey,John,of Canvey,male,England
18862,John of Carlisle,John,of Carlisle,male,England
18863,John of Chester,John,of Chester,male,England
18864,John of Chesterfield,John,of Chesterfield,male,England
18865,John of Chichester,John,of Chichester,male,England
18866,John of Cirencester,John,of Cirencester,male,England
18867,John of Colchester,John,of Colchester,male,England
18868,John of Coventry,John,of Coventry,male,England
18869,John of Croydon,John,of Croydon,male,England
18870,John of Derby,John,of Derby,male,England
18871,John of Devizes,John,of Devizes,male,England
18872,John of Doncaster,John,of Doncaster,male,England
18873,John of Dorchester,John,of Dorchester,male,England
18874,John of Dover,John,of Dover,male,England
18875,John of Droitwich,John,of Droitwich,male,England
18876,John of Dunwich,John,of Dunwich,male,England
18877,John of Durham,John,of Durham,male,England
18878,John of Ely,John,of Ely,male,England
18879,John of Evesham,John,of Evesham,male,England
18880,John of Exeter,John,of Exeter,male,England
18881,John of Faversham,John,of Faversham,male,England
18882,John of Gloucester,John,of Gloucester,male,England
18883,John of Grantham,John,of Grantham,male,England
18884,John of Guildford,John,of Guildford,male,England
18885,John of Hampstead,John,of Hampstead,male,England
18886,John of Hastings,John,of Hastings,male,England
18887,John of Hereford,John,of Hereford,male,England
18888,John of Hexham,John,of Hexham,male,England
18889,John of Horsham,John,of Horsham,male,England
18890,John of Hull,John,of Hull,male,England
18891,John of Huntingdon,John,of Huntingdon,male,England
18892,John of Ipswich,John,of Ipswich,male,England
18893,John of Kendal,John,of Kendal,male,England
18894,John of Kidderminster,John,of Kidderminster,male,England
18895,John of Kingston,John,of Kingston,male,England
18896,John of Lancaster,John,of Lancaster,male,England
18897,John of Launceston,John,of Launceston,male,England
18898,John of Leeds,John,of Leeds,male,England
18899,John of Leicester,John,of Leicester,male,England
18900,John of Lewes,John,of Lewes,male,England
18901,John of Lichfield,John,of Lichfield,male,England
18902,John of Lincoln,John,of Lincoln,male,England
18903,John of Liverpool,John,of Liverpool,male,England
18904,John of London,John,of London,male,England
18905,John of Ludlow,John,of Ludlow,male,England
18906,John of Lynn,John,of Lynn,male,England
18907,John of Macclesfield,John,of Macclesfield,male,England
18908,John of Maldon,John,of Maldon,male,England
18909,John of Malmesbury,John,of Malmesbury,male,England
18910,John of Manchester,John,of Manchester,male,England
18911,John of Mansfield,John,of Mansfield,male,England
18912,John of Marlborough,John,of Marlborough,male,England
18913,John of Morpeth,John,of Morpeth,male,England
18914,John of Newark,John,of Newark,male,England
18915,John of Newcastle,John,of Newcastle,male,England
18916,John of Northampton,John,of Northampton,male,England
18917,John of Norwich,John,of Norwich,male,England
18918,John of Nottingham,John,of Nottingham,male,England
18919,John of Oxford,John,of Oxford,male,England
18920,John of Pershore,John,of Pershore,male,England
18921,John of Peterborough,John,of Peterborough,male,England
18922,John of Plymouth,John,of Plymouth,male,England
18923,John of Pontefract,John,of Pontefract,male,England
18924,John of Portsmouth,John,of Portsmouth,male,England
18925,John of Preston,John,of Preston,male,England
18926,John of Reading,John,of Reading,male,England
18927,John of Reigate,John,of Reigate,male,England
18928,John of Ripon,John,of Ripon,male,England
18929,John of Rochester,John,of Rochester,male,England
18930,John of Romsey,John,of Romsey,male,England
18931,John of Rotherham,John,of Rotherham,male,England
18932,John of Rye,John,of Rye,male,England
18933,John of Salford,John,of Salford,male,England
18934,John of Salisbury,John,of Salisbury,male,England
18935,John of Sandwich,John,of Sandwich,male,England
18936,John of Scarborough,John,of Scarborough,male,England
18937,John of Shaftesbury,John,of Shaftesbury,male,England
18938,John of Sheffield,John,of Sheffield,male,England
18939,John of Sherborne,John,of Sherborne,male,England
18940,John of Shrewsbury,John,of Shrewsbury,male,England
18941,John of Southampton,John,of Southampton,male,England
18942,John of Southwark,John,of Southwark,male,England
18943,John of Stafford,John,of Stafford,male,England
18944,John of Stamford,John,of Stamford,male,England
18945,John of Tamworth,John,of Tamworth,male,England
18946,John of Taunton,John,of Taunton,male,England
18947,John of Tewkesbury,John,of Tewkesbury,male,England
18948,John of Thetford,John,of Thetford,male,England
18949,John of Totnes,John,of Totnes,male,England
18950,John of Truro,John,of Truro,male,England
18951,John of Wakefield,John,of Wakefield,male,England
18952,John of Warwick,John,of Warwick,male,England
18953,John of Wells,John,of Wells,male,England
18954,John of Westminster,John,of Westminster,male,England
18955,John of Wigan,John,of Wigan,male,England
18956,John of Wilton,John,of Wilton,male,England
18957,John of Winchester,John,of Winchester,male,England
18958,John of Windsor,John,of Windsor,male,England
18959,John of Worcester,John,of Worcester,male,England
18960,John of York,John,of York,male,England
18961,Jorge de Alarcon,Jorge,de Alarcon,male,Spain
18962,Jorge de Albacete,Jorge,de Albacete,male,Spain
18963,Jorge de Albarracin,Jorge,de Albarracin,male,Spain
18964,Jorge de Alcala,Jorge,de Alcala,male,Spain
18965,Jorge de Alcoy,Jorge,de Alcoy,male,Spain
18966,Jorge de Alcudia,Jorge,de Alcudia,male,Spain
18967,Jorge de Alicante,Jorge,de Alicante,male,Spain
18968,Jorge de Almagro,Jorge,de Almagro,male,Spain
18969,Jorge de Almeria,Jorge,de Almeria,male,Spain
18970,Jorge de Amposta,Jorge,de Amposta,male,Spain
18971,Jorge de Antequera,Jorge,de Antequera,male,Spain
18972,Jorge de Aranda,Jorge,de Aranda,male,Spain
18973,Jorge de Astorga,Jorge,de Astorga,male,Spain
18974,Jorge de Avila,Jorge,de Avila,male,Spain
18975,Jorge de Aviles,Jorge,de Aviles,male,Spain
18976,Jorge de Badajoz,Jorge,de Badajoz,male,Spain
18977,Jorge de Baeza,Jorge,de Baeza,male,Spain
18978,Jorge de Barcelona,Jorge,de Barcelona,male,Spain
18979,Jorge de Benavente,Jorge,de Benavente,male,Spain
18980,Jorge de Besalu,Jorge,de Besalu,male,Spain
18981,Jorge de Betanzos,Jorge,de Betanzos,male,Spain
18982,Jorge de Bilbao,Jorge,de Bilbao,male,Spain
18983,Jorge de Burgos,Jorge,de Burgos,male,Spain
18984,Jorge de Caceres,Jorge,de Caceres,male,Spain
18985,Jorge de Cadiz,Jorge,de Cadiz,male,Spain
18986,Jorge de Calahorra,Jorge,de Calahorra,male,Spain
18987,Jorge de Calatayud,Jorge,de Calatayud,male,Spain
18988,Jorge de Carmona,Jorge,de Carmona,male,Spain
18989,Jorge de Cartagena,Jorge,de Cartagena,male,Spain
18990,Jorge de Castellon,Jorge,de Castellon,male,Spain
18991,Jorge de Cervera,Jorge,de Cervera,male,Spain
18992,Jorge de Ciudad Real,Jorge,de Ciudad Real,male,Spain
18993,Jorge de Ciutadella,Jorge,de Ciutadella,male,Spain
